Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
MAXIMO BISPO DOS SANTOS;MAXIMO BISPO;Deputado Federal;2840;PRTB;Aguardando julgamento;POR UMA BAHIA LIVRE E JUSTA
MESSIAS APARECIDO RODRIGUES;MESSIAS APARECIDO;Deputado Federal;3663;PTC;Aguardando julgamento;JUNTOS SOMOS FORTES
MILTON GUIMARAES BEZERRA FILHO;PROFESSOR MILTON;Deputado Federal;4026;PSB;Deferido;UM NOVO CAMINHO PARA  A BAHIA
MILTON SANTOS GRAMACHO;MILTON GRAMACHO;Deputado Federal;2828;PRTB;Deferido;POR UMA BAHIA LIVRE E JUSTA
MIRIAM OLIVEIRA ROTONDANO;MIRIAM ROTONDANO;Deputado Federal;1520;PMDB;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
MOEMA ISABEL PASSOS GRAMACHO;MOEMA GRAMACHO;Deputado Federal;1363;PT;Aguardando julgamento;MAIS MUDANÇAS, NOVAS CONQUISTAS
MOISES BARBOSA DOS SANTOS;PROF. MOISÉS, O HOMEM-ARANHA;Deputado Federal;4500;PSDB;Deferido;UNIDOS POR UMA BAHIA MELHOR
NADJARA LIMA REGIS;NADJARA REGIS;Deputado Federal;4000;PSB;Deferido;UM NOVO CAMINHO PARA  A BAHIA
NALVA SOUZA SAMPAIO;NALVA SAMPAIO;Deputado Federal;1213;PDT;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
NATUREZZA SOUZA SILVA;NATUREZZA;Deputado Federal;5180;PEN;Indeferido;POR UMA BAHIA LIVRE E JUSTA
NAYANA MOTA GUSMÃO DA SILVA;NAYANA GUSMÃO;Deputado Federal;7025;PT do B;Indeferido;PT do B
NEIDE AZEVEDO DE JESUS ARAUJO;NEIDE;Deputado Federal;2347;PPS;Aguardando julgamento;JUNTOS SOMOS FORTES
NELSON SILVA;PASTOR NELSON;Deputado Federal;4422;PRP;Aguardando julgamento;JUNTOS SOMOS FORTES
NELSON VICENTE PORTELA PELLEGRINO;PELEGRINO;Deputado Federal;1346;PT;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
NEREU PAULO BERTOLI;NEREU DO GAS;Deputado Federal;1963;PTN;Deferido;UNIDOS POR UMA BAHIA MELHOR
NERIVALDO DO ESPIRITO SANTO DOS SANTOS;IRMÃO NERY - DO TRABALHADOR;Deputado Federal;2066;PSC;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
